eventTime,sourceIPAddress,userIdentity_arn,eventName,key_arn,errorCode,time_of_day,api_call_frequency
2025-09-11 15:26:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-07184,,15,6
2025-09-11 15:27:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07238,,15,6
2025-09-11 15:28:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00429,AccessDeniedException,15,3
2025-09-11 15:36:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08170,AccessDeniedException,15,4
2025-09-11 15:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09693,AccessDeniedException,15,5
2025-09-11 15:42:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00677,AccessDeniedException,15,4
2025-09-11 15:46:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05267,AccessDeniedException,15,6
2025-09-11 15:48:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08399,,15,5
2025-09-11 15:49:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09038,,15,6
2025-09-11 15:50:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01906,AccessDeniedException,15,7
2025-09-11 15:53:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05985,AccessDeniedException,15,8
2025-09-11 15:54:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02390,AccessDeniedException,15,9
2025-09-11 16:01:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09582,,16,4
2025-09-11 16:03:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00155,AccessDeniedException,16,9
2025-09-11 16:06:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00127,AccessDeniedException,16,9
2025-09-11 16:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06997,AccessDeniedException,16,10
2025-09-11 16:12:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01835,AccessDeniedException,16,5
2025-09-11 16:14:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-05318,,16,6
2025-09-11 16:21:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06611,AccessDeniedException,16,10
2025-09-11 16:24:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09041,,16,6
2025-09-11 16:32:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09749,AccessDeniedException,16,6
2025-09-11 16:33:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05001,,16,10
2025-09-11 16:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01368,AccessDeniedException,16,11
2025-09-11 16:36:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02096,,16,4
2025-09-11 16:37:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06814,,16,12
2025-09-11 16:37:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03124,AccessDeniedException,16,13
2025-09-11 16:40:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-06929,AccessDeniedException,16,13
2025-09-11 16:45:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03189,,16,5
2025-09-11 16:55:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-06555,,16,4
2025-09-11 16:56:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01387,AccessDeniedException,16,5
2025-09-11 17:17:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02669,AccessDeniedException,17,4
2025-09-11 17:17:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04420,AccessDeniedException,17,5
2025-09-11 17:23:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04230,,17,4
2025-09-11 17:26:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07061,,17,5
2025-09-11 17:29:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06021,AccessDeniedException,17,5
2025-09-11 17:39:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00887,,17,5
2025-09-11 17:45:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07817,,17,5
2025-09-11 17:46:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03760,,17,6
2025-09-11 17:48:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07423,,17,7
2025-09-11 17:52:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04269,,17,8
2025-09-11 18:20:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02249,,18,8
2025-09-11 18:22:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03644,AccessDeniedException,18,2
2025-09-11 18:30:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00326,,18,7
2025-09-11 18:32:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-04264,,18,8
2025-09-11 18:35:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06280,AccessDeniedException,18,2
2025-09-11 18:46:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04471,,18,6
2025-09-11 18:47:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01772,AccessDeniedException,18,3
2025-09-11 18:51:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08694,,18,6
2025-09-11 18:51:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00136,AccessDeniedException,18,4
2025-09-11 19:03:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02864,AccessDeniedException,19,5
2025-09-11 19:08:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02224,AccessDeniedException,19,6
2025-09-11 19:10:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07738,,19,6
2025-09-11 19:17:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02715,AccessDeniedException,19,7
2025-09-11 19:22:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00566,,19,6
2025-09-11 19:36:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08708,,19,5
2025-09-11 19:36:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05537,AccessDeniedException,19,6
2025-09-11 19:55:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-04595,,19,4
2025-09-11 19:58:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-04334,,19,5
2025-09-11 19:59:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07033,AccessDeniedException,19,5
2025-09-11 20:21:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08929,AccessDeniedException,20,3
2025-09-11 20:35:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05675,AccessDeniedException,20,4
2025-09-11 20:45:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02091,AccessDeniedException,20,4
2025-09-11 21:03:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05565,AccessDeniedException,21,4
2025-09-11 21:16:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04734,AccessDeniedException,21,5
2025-09-11 21:20:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05057,AccessDeniedException,21,6
2025-09-11 21:30:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03203,AccessDeniedException,21,6
2025-09-11 21:56:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02484,AccessDeniedException,21,5
2025-09-11 22:31:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07372,AccessDeniedException,22,2
2025-09-11 22:43:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06339,,22,3
2025-09-11 22:44:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02130,AccessDeniedException,22,4
2025-09-11 22:49:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08421,AccessDeniedException,22,5
2025-09-12 00:43:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08692,AccessDeniedException,0,1
2025-09-12 00:43:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07544,AccessDeniedException,0,2
2025-09-12 00:50:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02728,AccessDeniedException,0,3
2025-09-12 01:10:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01308,AccessDeniedException,1,4
2025-09-12 01:19:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05117,AccessDeniedException,1,5
2025-09-12 01:20:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01244,AccessDeniedException,1,6
2025-09-12 01:54:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06004,AccessDeniedException,1,4
2025-09-12 02:14:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03514,AccessDeniedException,2,4
2025-09-12 02:41:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05936,AccessDeniedException,2,3
2025-09-12 03:13:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09100,AccessDeniedException,3,3
2025-09-12 03:32:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02481,AccessDeniedException,3,3
2025-09-12 03:50:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07438,AccessDeniedException,3,3
2025-09-12 04:01:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09431,AccessDeniedException,4,4
2025-09-12 04:21:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04518,AccessDeniedException,4,4
2025-09-12 04:21:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06648,,4,5
2025-09-12 04:34:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09544,AccessDeniedException,4,5
2025-09-12 04:37:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04881,AccessDeniedException,4,6
2025-09-12 05:06:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02969,AccessDeniedException,5,5
2025-09-12 05:30:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04367,AccessDeniedException,5,4
2025-09-12 05:32:00+00:00,94.170.100.151,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06360,AccessDeniedException,5,5
2025-09-12 05:44:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06341,,5,4
2025-09-12 05:53:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09766,AccessDeniedException,5,5
2025-09-12 06:19:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05618,AccessDeniedException,6,5
2025-09-12 06:33:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02151,AccessDeniedException,6,4
2025-09-12 06:46:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08406,AccessDeniedException,6,4
2025-09-12 07:33:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09470,AccessDeniedException,7,2
2025-09-12 07:51:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05101,AccessDeniedException,7,2
2025-09-12 08:01:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00126,,8,1
2025-09-12 08:04:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-01590,,8,2
2025-09-12 08:11:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06331,AccessDeniedException,8,3
2025-09-12 08:22:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-08256,,8,3
2025-09-12 08:35:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03750,,8,4
2025-09-12 08:45:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03593,,8,5
2025-09-12 09:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03510,AccessDeniedException,9,1
2025-09-12 09:07:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08008,,9,2
2025-09-12 09:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02148,AccessDeniedException,9,2
2025-09-12 09:17:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-06909,,9,4
2025-09-12 09:27:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05163,AccessDeniedException,9,2
2025-09-12 09:46:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07089,AccessDeniedException,9,3
2025-09-12 10:04:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-05606,,10,2
2025-09-12 10:07:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00913,,10,3
2025-09-12 10:13:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02297,AccessDeniedException,10,2
2025-09-12 10:14:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03169,AccessDeniedException,10,2
2025-09-12 10:14:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09630,,10,3
2025-09-12 10:18:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-02545,AccessDeniedException,10,4
2025-09-12 10:38:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08003,,10,3
2025-09-12 10:43:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-00211,AccessDeniedException,10,4
2025-09-12 10:44:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07689,,10,3
2025-09-12 10:44:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03345,AccessDeniedException,10,5
2025-09-12 10:45:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03061,AccessDeniedException,10,4
2025-09-12 10:48:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-07922,,10,4
2025-09-12 10:50:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00960,AccessDeniedException,10,4
2025-09-12 10:51:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05678,AccessDeniedException,10,5
2025-09-12 10:57:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03493,AccessDeniedException,10,6
2025-09-12 10:59:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09948,AccessDeniedException,10,6
2025-09-12 10:59:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-05826,,10,5
2025-09-12 11:05:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05550,AccessDeniedException,11,7
2025-09-12 11:08:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03150,,11,4
2025-09-12 11:09:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03036,AccessDeniedException,11,8
2025-09-12 11:10:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-01370,,11,5
2025-09-12 11:11:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00959,,11,6
2025-09-12 11:12:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07093,AccessDeniedException,11,7
2025-09-12 11:12:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08169,AccessDeniedException,11,8
2025-09-12 11:16:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00414,AccessDeniedException,11,8
2025-09-12 11:22:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-07179,AccessDeniedException,11,9
2025-09-12 11:27:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08760,AccessDeniedException,11,10
2025-09-12 11:47:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03380,,11,6
2025-09-12 11:48:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00514,,11,6
2025-09-12 11:48:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05344,AccessDeniedException,11,9
2025-09-12 11:49:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03954,,11,7
2025-09-12 11:52:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02571,AccessDeniedException,11,8
2025-09-12 11:54:00+00:00,203.121.95.98,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06318,AccessDeniedException,11,4
2025-09-12 11:56:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05718,AccessDeniedException,11,9
2025-09-12 12:02:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03159,AccessDeniedException,12,4
2025-09-12 12:04:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07619,,12,7
2025-09-12 12:06:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01824,,12,8
2025-09-12 12:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02286,AccessDeniedException,12,8
2025-09-12 12:15:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-04496,,12,6
2025-09-12 12:16:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01345,AccessDeniedException,12,7
2025-09-12 12:19:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-03635,AccessDeniedException,12,3
2025-09-12 12:19:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00251,AccessDeniedException,12,8
2025-09-12 12:24:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03594,AccessDeniedException,12,8
2025-09-12 12:25:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-00831,,12,7
2025-09-12 12:28:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09050,AccessDeniedException,12,8
2025-09-12 12:30:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-08607,,12,8
2025-09-12 12:41:00+00:00,146.238.143.18,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-08254,AccessDeniedException,12,4
2025-09-12 12:43:00+00:00,145.26.42.23,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-06176,AccessDeniedException,12,5
2025-09-12 12:47:00+00:00,153.214.43.17,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05719,AccessDeniedException,12,6
2025-09-12 12:47:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04033,,12,8
2025-09-12 12:49:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05008,AccessDeniedException,12,8
2025-09-12 13:00:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04802,AccessDeniedException,13,7
2025-09-12 13:06:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-05176,AccessDeniedException,13,8
2025-09-12 13:08:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-09175,AccessDeniedException,13,8
2025-09-12 13:10:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-01934,,13,5
2025-09-12 13:13:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03076,AccessDeniedException,13,9
2025-09-12 13:13:00+00:00,205.24.99.54,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01366,,13,5
2025-09-12 13:21:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02470,AccessDeniedException,13,8
2025-09-12 13:24:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-08979,,13,5
2025-09-12 13:25:00+00:00,209.88.32.87,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-01860,AccessDeniedException,13,5
2025-09-12 13:39:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-03548,,13,4
2025-09-12 13:40:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08343,AccessDeniedException,13,7
2025-09-12 13:45:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-03345,,13,5
2025-09-12 13:48:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-09109,,13,5
2025-09-12 13:56:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-07683,AccessDeniedException,13,3
2025-09-12 13:58:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-01989,AccessDeniedException,13,7
2025-09-12 13:58:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04600,,13,6
2025-09-12 14:00:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-00565,,14,7
2025-09-12 14:03:00+00:00,89.2.178.25,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-04685,AccessDeniedException,14,4
2025-09-12 14:03:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04757,AccessDeniedException,14,7
2025-09-12 14:12:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-07955,,14,7
2025-09-12 14:14:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02916,AccessDeniedException,14,5
2025-09-12 14:14:00+00:00,166.89.76.221,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-09817,,14,4
2025-09-12 14:28:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-02658,AccessDeniedException,14,5
2025-09-12 14:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-04076,AccessDeniedException,14,6
2025-09-12 14:34:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03276,AccessDeniedException,14,7
2025-09-12 14:46:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08493,AccessDeniedException,14,7
2025-09-12 14:46:00+00:00,128.137.104.213,arn:aws:iam::12345:role/specific-role,Decrypt,key-02007,,14,5
2025-09-12 14:48:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08137,AccessDeniedException,14,8
2025-09-12 14:49:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00818,AccessDeniedException,14,9
2025-09-12 14:50:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-02784,,14,5
2025-09-12 14:56:00+00:00,196.34.122.146,arn:aws:iam::12345:user/unauthorized-user,Decrypt,key-05310,AccessDeniedException,14,3
2025-09-12 14:57:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-08824,AccessDeniedException,14,10
2025-09-12 14:58:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03876,AccessDeniedException,14,10
2025-09-12 15:10:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-00929,AccessDeniedException,15,10
2025-09-12 15:12:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-04531,,15,3
2025-09-12 15:24:00+00:00,202.98.8.94,arn:aws:iam::12345:role/specific-role,Decrypt,key-03815,,15,4
2025-09-12 15:27:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00542,,15,5
2025-09-12 15:27:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-00891,,15,6
2025-09-12 15:27:00+00:00,194.74.167.248,arn:aws:iam::12345:role/specific-role,Decrypt,key-03842,,15,7
2025-09-12 15:37:00+00:00,55.222.161.199,arn:aws:iam::12345:assumed-role/ExternalPartnerRole,Decrypt,key-03036,AccessDeniedException,15,7
